doc_idx,filename,rule_label,prompt_id,gemini_label,gemini_reason
512,2024-关于印发《缙云县乡镇（街道）河流交接断面水质保护管理办法》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
513,2018-缙云县人民政府办公室关于印发《缙云县工业集聚区污水“零直排”工作方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
513,2018-缙云县人民政府办公室关于印发《缙云县工业集聚区污水“零直排”工作方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
513,2018-缙云县人民政府办公室关于印发《缙云县工业集聚区污水“零直排”工作方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
513,2018-缙云县人民政府办公室关于印发《缙云县工业集聚区污水“零直排”工作方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
514,2021-缙云县农业农村局 丽水市生态环境局缙云分局 缙云县综合执法局关于印发《新建溪流域水禽养殖场整治提升工作方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
514,2021-缙云县农业农村局 丽水市生态环境局缙云分局 缙云县综合执法局关于印发《新建溪流域水禽养殖场整治提升工作方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
514,2021-缙云县农业农村局 丽水市生态环境局缙云分局 缙云县综合执法局关于印发《新建溪流域水禽养殖场整治提升工作方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
514,2021-缙云县农业农村局 丽水市生态环境局缙云分局 缙云县综合执法局关于印发《新建溪流域水禽养殖场整治提升工作方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
515,2019-缙云县人民政府办公室关于印发《新建溪流域水环境综合整治工作方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
515,2019-缙云县人民政府办公室关于印发《新建溪流域水环境综合整治工作方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
515,2019-缙云县人民政府办公室关于印发《新建溪流域水环境综合整治工作方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
515,2019-缙云县人民政府办公室关于印发《新建溪流域水环境综合整治工作方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
516,2023-缙云县人民政府办公室关于印发缙云县入河排污口监督管理工作实施方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
516,2023-缙云县人民政府办公室关于印发缙云县入河排污口监督管理工作实施方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
516,2023-缙云县人民政府办公室关于印发缙云县入河排污口监督管理工作实施方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
516,2023-缙云县人民政府办公室关于印发缙云县入河排污口监督管理工作实施方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
517,2024-缙云县人民政府关于印发《缙云县生态环境分区管控动态更新方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
517,2024-缙云县人民政府关于印发《缙云县生态环境分区管控动态更新方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
517,2024-缙云县人民政府关于印发《缙云县生态环境分区管控动态更新方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
517,2024-缙云县人民政府关于印发《缙云县生态环境分区管控动态更新方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
518,2018-缙云县人民政府办公室关于印发缙云县全面推进农药化肥严格管控实施方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
518,2018-缙云县人民政府办公室关于印发缙云县全面推进农药化肥严格管控实施方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
518,2018-缙云县人民政府办公室关于印发缙云县全面推进农药化肥严格管控实施方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
518,2018-缙云县人民政府办公室关于印发缙云县全面推进农药化肥严格管控实施方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
519,2013-云和县住房和城乡建设局水环境治理实施方案.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
519,2013-云和县住房和城乡建设局水环境治理实施方案.docx,regulatory,P2_english,regulatory,(keyword fallback)
519,2013-云和县住房和城乡建设局水环境治理实施方案.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
519,2013-云和县住房和城乡建设局水环境治理实施方案.docx,regulatory,P8_label_only,regulatory,(single word)
520,2016-云和县人民政府办公室关于印发云和县农村生活污水治理设施运行维护管理暂行办法的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
520,2016-云和县人民政府办公室关于印发云和县农村生活污水治理设施运行维护管理暂行办法的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
520,2016-云和县人民政府办公室关于印发云和县农村生活污水治理设施运行维护管理暂行办法的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
520,2016-云和县人民政府办公室关于印发云和县农村生活污水治理设施运行维护管理暂行办法的通知.docx,regulatory,P8_label_only,regulatory,(single word)
521,2018-云和县人民政府办公室关于印发云和县工业园区污水“零直排”工作方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
521,2018-云和县人民政府办公室关于印发云和县工业园区污水“零直排”工作方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
521,2018-云和县人民政府办公室关于印发云和县工业园区污水“零直排”工作方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
521,2018-云和县人民政府办公室关于印发云和县工业园区污水“零直排”工作方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
522,2015-云和县水利局关于印发落实省、市水利“千人万项”蹲点指导服务水利建设行动工作方案的通知.docx,informational,P1_baseline_zh,informational,(keyword fallback)
522,2015-云和县水利局关于印发落实省、市水利“千人万项”蹲点指导服务水利建设行动工作方案的通知.docx,informational,P2_english,regulatory,(keyword fallback)
522,2015-云和县水利局关于印发落实省、市水利“千人万项”蹲点指导服务水利建设行动工作方案的通知.docx,informational,P3_no_definition,informational,(keyword fallback)
522,2015-云和县水利局关于印发落实省、市水利“千人万项”蹲点指导服务水利建设行动工作方案的通知.docx,informational,P8_label_only,regulatory,(single word)
523,2016-云和县人民政府办公室关于印发云和县河湖库塘清污(淤)工作实施方案(2016-2020年)的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
523,2016-云和县人民政府办公室关于印发云和县河湖库塘清污(淤)工作实施方案(2016-2020年)的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
523,2016-云和县人民政府办公室关于印发云和县河湖库塘清污(淤)工作实施方案(2016-2020年)的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
523,2016-云和县人民政府办公室关于印发云和县河湖库塘清污(淤)工作实施方案(2016-2020年)的通知.docx,regulatory,P8_label_only,regulatory,(single word)
524,2014-云和县人民政府办公室关于印发云和县深化“千村示范万村整治”工程推进农村生活污水治理三年行动计划的通知.docx,incentive,P1_baseline_zh,regulatory,(keyword fallback)
524,2014-云和县人民政府办公室关于印发云和县深化“千村示范万村整治”工程推进农村生活污水治理三年行动计划的通知.docx,incentive,P2_english,regulatory,(keyword fallback)
524,2014-云和县人民政府办公室关于印发云和县深化“千村示范万村整治”工程推进农村生活污水治理三年行动计划的通知.docx,incentive,P3_no_definition,regulatory,(keyword fallback)
524,2014-云和县人民政府办公室关于印发云和县深化“千村示范万村整治”工程推进农村生活污水治理三年行动计划的通知.docx,incentive,P8_label_only,regulatory,(single word)
525,2022-云和县人民政府关于给予云和县“五水共治”全域“污水零直排区”创建39个集体（个人）行政奖励的决定.docx,incentive,P1_baseline_zh,incentive,该政策文本的核心是决定对在水污染治理中表现突出的集体和个人给予行政奖励，属于通过奖励机制引导和激励行为的经济手段。
525,2022-云和县人民政府关于给予云和县“五水共治”全域“污水零直排区”创建39个集体（个人）行政奖励的决定.docx,incentive,P2_english,incentive,(keyword fallback)
525,2022-云和县人民政府关于给予云和县“五水共治”全域“污水零直排区”创建39个集体（个人）行政奖励的决定.docx,incentive,P3_no_definition,incentive,(keyword fallback)
525,2022-云和县人民政府关于给予云和县“五水共治”全域“污水零直排区”创建39个集体（个人）行政奖励的决定.docx,incentive,P8_label_only,incentive,(single word)
526,2017-龙泉溪（云和段）水环境治理2017年工作计划.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
526,2017-龙泉溪（云和段）水环境治理2017年工作计划.docx,regulatory,P2_english,regulatory,(keyword fallback)
526,2017-龙泉溪（云和段）水环境治理2017年工作计划.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
526,2017-龙泉溪（云和段）水环境治理2017年工作计划.docx,regulatory,P8_label_only,regulatory,(single word)
527,2015-云和县人民政府办公室关于印发云和县农村生活污水治理验收办法的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
527,2015-云和县人民政府办公室关于印发云和县农村生活污水治理验收办法的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
527,2015-云和县人民政府办公室关于印发云和县农村生活污水治理验收办法的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
527,2015-云和县人民政府办公室关于印发云和县农村生活污水治理验收办法的通知.docx,regulatory,P8_label_only,regulatory,(single word)
528,2017-云和县农村生活污水治理设施运行维护资金管理办法.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
528,2017-云和县农村生活污水治理设施运行维护资金管理办法.docx,regulatory,P2_english,incentive,(keyword fallback)
528,2017-云和县农村生活污水治理设施运行维护资金管理办法.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
528,2017-云和县农村生活污水治理设施运行维护资金管理办法.docx,regulatory,P8_label_only,incentive,(single word)
529,2013-云和县环境保护局关于印发水环境综合治理行动实施方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
529,2013-云和县环境保护局关于印发水环境综合治理行动实施方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
529,2013-云和县环境保护局关于印发水环境综合治理行动实施方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
529,2013-云和县环境保护局关于印发水环境综合治理行动实施方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
530,2013-关于印发云和县（农业）水环境保护和综合治理实施方案的通知.docx,incentive,P1_baseline_zh,regulatory,(keyword fallback)
530,2013-关于印发云和县（农业）水环境保护和综合治理实施方案的通知.docx,incentive,P2_english,regulatory,(keyword fallback)
530,2013-关于印发云和县（农业）水环境保护和综合治理实施方案的通知.docx,incentive,P3_no_definition,regulatory,(keyword fallback)
530,2013-关于印发云和县（农业）水环境保护和综合治理实施方案的通知.docx,incentive,P8_label_only,incentive,(single word)
531,2014-云和县气象局关于印发《云和县“五水共治”气象保障服务方案》的通知.docx,informational,P1_baseline_zh,informational,(keyword fallback)
531,2014-云和县气象局关于印发《云和县“五水共治”气象保障服务方案》的通知.docx,informational,P2_english,informational,(keyword fallback)
531,2014-云和县气象局关于印发《云和县“五水共治”气象保障服务方案》的通知.docx,informational,P3_no_definition,informational,(keyword fallback)
531,2014-云和县气象局关于印发《云和县“五水共治”气象保障服务方案》的通知.docx,informational,P8_label_only,informational,(single word)
532,2014-关于印发《云和县司法局法律服务“五水共治”工作实施方案》的通知.docx,informational,P1_baseline_zh,informational,(keyword fallback)
532,2014-关于印发《云和县司法局法律服务“五水共治”工作实施方案》的通知.docx,informational,P2_english,informational,(keyword fallback)
532,2014-关于印发《云和县司法局法律服务“五水共治”工作实施方案》的通知.docx,informational,P3_no_definition,informational,(keyword fallback)
532,2014-关于印发《云和县司法局法律服务“五水共治”工作实施方案》的通知.docx,informational,P8_label_only,informational,(single word)
533,2021-云和县人民政府办公室关于印发云和县雾溪水库饮用水水源地保护生态补偿暂行办法的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
533,2021-云和县人民政府办公室关于印发云和县雾溪水库饮用水水源地保护生态补偿暂行办法的通知.docx,regulatory,P2_english,incentive,(keyword fallback)
533,2021-云和县人民政府办公室关于印发云和县雾溪水库饮用水水源地保护生态补偿暂行办法的通知.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
533,2021-云和县人民政府办公室关于印发云和县雾溪水库饮用水水源地保护生态补偿暂行办法的通知.docx,regulatory,P8_label_only,incentive,(single word)
534,2022-云和县人民政府办公室关于印发云和县农村生活污水治理“强基增效双提标”行动方案（2021-2025年）的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
534,2022-云和县人民政府办公室关于印发云和县农村生活污水治理“强基增效双提标”行动方案（2021-2025年）的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
534,2022-云和县人民政府办公室关于印发云和县农村生活污水治理“强基增效双提标”行动方案（2021-2025年）的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
534,2022-云和县人民政府办公室关于印发云和县农村生活污水治理“强基增效双提标”行动方案（2021-2025年）的通知.docx,regulatory,P8_label_only,regulatory,(single word)
535,2018-云和县水利局关于印发《云和县水利局2018年“五水共治”（河长制）工作要点》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
535,2018-云和县水利局关于印发《云和县水利局2018年“五水共治”（河长制）工作要点》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
535,2018-云和县水利局关于印发《云和县水利局2018年“五水共治”（河长制）工作要点》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
535,2018-云和县水利局关于印发《云和县水利局2018年“五水共治”（河长制）工作要点》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
536,2022-青田县人民政府办公室关于印发《青田县农村生活污水治理设施运行维护管理实施办法》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
536,2022-青田县人民政府办公室关于印发《青田县农村生活污水治理设施运行维护管理实施办法》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
536,2022-青田县人民政府办公室关于印发《青田县农村生活污水治理设施运行维护管理实施办法》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
536,2022-青田县人民政府办公室关于印发《青田县农村生活污水治理设施运行维护管理实施办法》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
537,2024-青田县人民政府关于印发《青田县生态环境分区管控动态更新方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
537,2024-青田县人民政府关于印发《青田县生态环境分区管控动态更新方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
537,2024-青田县人民政府关于印发《青田县生态环境分区管控动态更新方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
537,2024-青田县人民政府关于印发《青田县生态环境分区管控动态更新方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
538,2014-青田县人民政府办公室关于印发青田县“五水共治”捐助资金（物资）管理办法的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
538,2014-青田县人民政府办公室关于印发青田县“五水共治”捐助资金（物资）管理办法的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
538,2014-青田县人民政府办公室关于印发青田县“五水共治”捐助资金（物资）管理办法的通知.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
538,2014-青田县人民政府办公室关于印发青田县“五水共治”捐助资金（物资）管理办法的通知.docx,regulatory,P8_label_only,informational,(single word)
539,2017-关于推进青田县分类分档及多因子计收污水处理费和征收温溪镇污水处理费的通知.docx,informational,P1_baseline_zh,incentive,(keyword fallback)
539,2017-关于推进青田县分类分档及多因子计收污水处理费和征收温溪镇污水处理费的通知.docx,informational,P2_english,regulatory,(keyword fallback)
539,2017-关于推进青田县分类分档及多因子计收污水处理费和征收温溪镇污水处理费的通知.docx,informational,P3_no_definition,regulatory,(keyword fallback)
539,2017-关于推进青田县分类分档及多因子计收污水处理费和征收温溪镇污水处理费的通知.docx,informational,P8_label_only,regulatory,(single word)
540,2020-青田县人民政府关于印发《青田县“三线一单”生态环境分区管控方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
540,2020-青田县人民政府关于印发《青田县“三线一单”生态环境分区管控方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
540,2020-青田县人民政府关于印发《青田县“三线一单”生态环境分区管控方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
540,2020-青田县人民政府关于印发《青田县“三线一单”生态环境分区管控方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
541,2019-青田县人民政府办公室关于印发青田县新田坑饮用水水源地生态保护补偿机制实施意见的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
541,2019-青田县人民政府办公室关于印发青田县新田坑饮用水水源地生态保护补偿机制实施意见的通知.docx,regulatory,P2_english,incentive,(keyword fallback)
541,2019-青田县人民政府办公室关于印发青田县新田坑饮用水水源地生态保护补偿机制实施意见的通知.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
541,2019-青田县人民政府办公室关于印发青田县新田坑饮用水水源地生态保护补偿机制实施意见的通知.docx,regulatory,P8_label_only,incentive,(single word)
542,2012-青田县人民政府办公室关于印发青田县清洁水源行动实施方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
542,2012-青田县人民政府办公室关于印发青田县清洁水源行动实施方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
542,2012-青田县人民政府办公室关于印发青田县清洁水源行动实施方案的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
542,2012-青田县人民政府办公室关于印发青田县清洁水源行动实施方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
543,2016-青田县人民政府办公室关于印发青田县农村生活污水治理设施运行维护管理实施办法（试行）的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
543,2016-青田县人民政府办公室关于印发青田县农村生活污水治理设施运行维护管理实施办法（试行）的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
543,2016-青田县人民政府办公室关于印发青田县农村生活污水治理设施运行维护管理实施办法（试行）的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
543,2016-青田县人民政府办公室关于印发青田县农村生活污水治理设施运行维护管理实施办法（试行）的通知.docx,regulatory,P8_label_only,regulatory,(single word)
544,2023-青田县人民政府办公室关于印发《青田县入河排污口排查溯源整治工作实施方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
544,2023-青田县人民政府办公室关于印发《青田县入河排污口排查溯源整治工作实施方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
544,2023-青田县人民政府办公室关于印发《青田县入河排污口排查溯源整治工作实施方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
544,2023-青田县人民政府办公室关于印发《青田县入河排污口排查溯源整治工作实施方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
545,2019-景宁畲族自治县住房和城乡建设局关于进一步做好农村生活污水治理设施长效运行维护管理的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
545,2019-景宁畲族自治县住房和城乡建设局关于进一步做好农村生活污水治理设施长效运行维护管理的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
545,2019-景宁畲族自治县住房和城乡建设局关于进一步做好农村生活污水治理设施长效运行维护管理的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
545,2019-景宁畲族自治县住房和城乡建设局关于进一步做好农村生活污水治理设施长效运行维护管理的通知.docx,regulatory,P8_label_only,regulatory,(single word)
546,2016-景宁畲族自治县人民政府办公室关于印发《景宁畲族自治县农村生活污水治理设施运行维护管理办法》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
546,2016-景宁畲族自治县人民政府办公室关于印发《景宁畲族自治县农村生活污水治理设施运行维护管理办法》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
546,2016-景宁畲族自治县人民政府办公室关于印发《景宁畲族自治县农村生活污水治理设施运行维护管理办法》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
546,2016-景宁畲族自治县人民政府办公室关于印发《景宁畲族自治县农村生活污水治理设施运行维护管理办法》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
547,2018-景宁畲族自治县卫生和计划生育局 景宁畲族自治县环保局 景宁畲族自治县建设局 景宁畲族自治县综合行政执法局关于开展全县口腔类医疗机构医疗污水排放专项整治工作的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
547,2018-景宁畲族自治县卫生和计划生育局 景宁畲族自治县环保局 景宁畲族自治县建设局 景宁畲族自治县综合行政执法局关于开展全县口腔类医疗机构医疗污水排放专项整治工作的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
547,2018-景宁畲族自治县卫生和计划生育局 景宁畲族自治县环保局 景宁畲族自治县建设局 景宁畲族自治县综合行政执法局关于开展全县口腔类医疗机构医疗污水排放专项整治工作的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
547,2018-景宁畲族自治县卫生和计划生育局 景宁畲族自治县环保局 景宁畲族自治县建设局 景宁畲族自治县综合行政执法局关于开展全县口腔类医疗机构医疗污水排放专项整治工作的通知.docx,regulatory,P8_label_only,regulatory,(single word)
548,2024-景宁畲族自治县住房和城乡建设局关于2024年浙江省农村生活污水处理设施建设改造运维奖补资金使用分配的通知.docx,incentive,P1_baseline_zh,incentive,(keyword fallback)
548,2024-景宁畲族自治县住房和城乡建设局关于2024年浙江省农村生活污水处理设施建设改造运维奖补资金使用分配的通知.docx,incentive,P2_english,incentive,"The policy text explicitly discusses the 'distribution of subsidy funds' (奖补资金) for rural domestic sewage treatment facilities. This involves providing financial resources to guide and encourage specific actions, which is a core characteristic of an incentive-based policy instrument."
548,2024-景宁畲族自治县住房和城乡建设局关于2024年浙江省农村生活污水处理设施建设改造运维奖补资金使用分配的通知.docx,incentive,P3_no_definition,incentive,(keyword fallback)
548,2024-景宁畲族自治县住房和城乡建设局关于2024年浙江省农村生活污水处理设施建设改造运维奖补资金使用分配的通知.docx,incentive,P8_label_only,incentive,(single word)
549,2018-景宁畲族自治县人民政府办公室关于印发景宁畲族自治县第二次全国污染源普查方案的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
549,2018-景宁畲族自治县人民政府办公室关于印发景宁畲族自治县第二次全国污染源普查方案的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
549,2018-景宁畲族自治县人民政府办公室关于印发景宁畲族自治县第二次全国污染源普查方案的通知.docx,regulatory,P3_no_definition,informational,(keyword fallback)
549,2018-景宁畲族自治县人民政府办公室关于印发景宁畲族自治县第二次全国污染源普查方案的通知.docx,regulatory,P8_label_only,regulatory,(single word)
550,2022-景宁畲族自治县水生态环境保护“十四五”规划.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
550,2022-景宁畲族自治县水生态环境保护“十四五”规划.docx,regulatory,P2_english,informational,(keyword fallback)
550,2022-景宁畲族自治县水生态环境保护“十四五”规划.docx,regulatory,P3_no_definition,informational,(keyword fallback)
550,2022-景宁畲族自治县水生态环境保护“十四五”规划.docx,regulatory,P8_label_only,informational,(single word)
551,2021-景宁畲族自治县人民政府办公室关于进一步加快推进“全域污水零直排区”创建工作的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
551,2021-景宁畲族自治县人民政府办公室关于进一步加快推进“全域污水零直排区”创建工作的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
551,2021-景宁畲族自治县人民政府办公室关于进一步加快推进“全域污水零直排区”创建工作的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
551,2021-景宁畲族自治县人民政府办公室关于进一步加快推进“全域污水零直排区”创建工作的通知.docx,regulatory,P8_label_only,regulatory,(single word)
552,2020-关于印发《景宁畲族自治县水利局水环境风险隐患排查整治行动实施方案》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
552,2020-关于印发《景宁畲族自治县水利局水环境风险隐患排查整治行动实施方案》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
552,2020-关于印发《景宁畲族自治县水利局水环境风险隐患排查整治行动实施方案》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
552,2020-关于印发《景宁畲族自治县水利局水环境风险隐患排查整治行动实施方案》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
553,2024-县美丽景宁建设领导小组办公室关于印发《景宁县土壤、地下水、农业农村和重金属污染防治2024年工作要点》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
553,2024-县美丽景宁建设领导小组办公室关于印发《景宁县土壤、地下水、农业农村和重金属污染防治2024年工作要点》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
553,2024-县美丽景宁建设领导小组办公室关于印发《景宁县土壤、地下水、农业农村和重金属污染防治2024年工作要点》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
553,2024-县美丽景宁建设领导小组办公室关于印发《景宁县土壤、地下水、农业农村和重金属污染防治2024年工作要点》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
554,1991-关于印发《景宁畲族自治县水资源管理办法》的通知.docx,regulatory,P1_baseline_zh,regulatory,(keyword fallback)
554,1991-关于印发《景宁畲族自治县水资源管理办法》的通知.docx,regulatory,P2_english,regulatory,(keyword fallback)
554,1991-关于印发《景宁畲族自治县水资源管理办法》的通知.docx,regulatory,P3_no_definition,regulatory,(keyword fallback)
554,1991-关于印发《景宁畲族自治县水资源管理办法》的通知.docx,regulatory,P8_label_only,regulatory,(single word)
555,2020-景宁畲族自治县人民政府办公室关于印发景宁畲族自治县节水行动实施方案的通知.docx,incentive,P1_baseline_zh,regulatory,(keyword fallback)
555,2020-景宁畲族自治县人民政府办公室关于印发景宁畲族自治县节水行动实施方案的通知.docx,incentive,P2_english,regulatory,(keyword fallback)
555,2020-景宁畲族自治县人民政府办公室关于印发景宁畲族自治县节水行动实施方案的通知.docx,incentive,P3_no_definition,regulatory,(keyword fallback)
555,2020-景宁畲族自治县人民政府办公室关于印发景宁畲族自治县节水行动实施方案的通知.docx,incentive,P8_label_only,regulatory,(single word)
556,2018-景宁畲族自治县人民政府办公室印发景宁畲族自治县关于建立龙潭桥水库县城饮用水水源地生态保护补偿机制实施意见的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
556,2018-景宁畲族自治县人民政府办公室印发景宁畲族自治县关于建立龙潭桥水库县城饮用水水源地生态保护补偿机制实施意见的通知.docx,regulatory,P2_english,incentive,(keyword fallback)
556,2018-景宁畲族自治县人民政府办公室印发景宁畲族自治县关于建立龙潭桥水库县城饮用水水源地生态保护补偿机制实施意见的通知.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
556,2018-景宁畲族自治县人民政府办公室印发景宁畲族自治县关于建立龙潭桥水库县城饮用水水源地生态保护补偿机制实施意见的通知.docx,regulatory,P8_label_only,incentive,(single word)
557,2017-关于完善分类分档及多因子计收工业污水处理费办法的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
557,2017-关于完善分类分档及多因子计收工业污水处理费办法的通知.docx,regulatory,P2_english,incentive,(keyword fallback)
557,2017-关于完善分类分档及多因子计收工业污水处理费办法的通知.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
557,2017-关于完善分类分档及多因子计收工业污水处理费办法的通知.docx,regulatory,P8_label_only,incentive,(single word)
558,2011-景宁县发展和改革局关于调整景宁县城区供水价格及污水处理费标准的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
558,2011-景宁县发展和改革局关于调整景宁县城区供水价格及污水处理费标准的通知.docx,regulatory,P2_english,incentive,(keyword fallback)
558,2011-景宁县发展和改革局关于调整景宁县城区供水价格及污水处理费标准的通知.docx,regulatory,P3_no_definition,incentive,(keyword fallback)
558,2011-景宁县发展和改革局关于调整景宁县城区供水价格及污水处理费标准的通知.docx,regulatory,P8_label_only,regulatory,(single word)
559,2023-景宁畲族自治县农业农村局关于下达2023年农田氮磷生态拦截沟渠建设和运维管护计划的通知.docx,regulatory,P1_baseline_zh,incentive,(keyword fallback)
